        time,ref_pose_x,ref_pose_y,ref_pose_z,        ref_roll,ref_pitch,ref_yaw,        algo_pose_x,algo_pose_y,algo_pose_z,        algo_roll,algo_pitch,algo_yaw,        align_pose_x,align_pose_y,align_pose_z,        align_pose_x,align_pose_y,align_yaw
1.40E+12,-0.367906,7.087645,1.019252,-175.307791,-73.1627378,55.83369567,8.561485659,-5.196500818,0.050890798,-174.6951232,-72.92809627,-95.29876243,13.24858668,-6.996274617,0.980085899,-3.876170681,-3.426804617,56.79603395
1.40E+12,-0.347996,7.047005,1.013454,-175.1148336,-73.17915253,54.38955845,8.523252456,-5.165992666,0.046156114,-174.5313673,-72.95326359,-96.73978483,13.21035348,-6.965766465,0.975351215,-3.837937478,-3.396296465,55.35501155
1.40E+12,-0.33109,6.998719,1.010789,-174.8641884,-71.87407817,52.50705329,8.484825642,-5.127730054,0.043708512,-174.3361948,-71.65449935,-98.57954764,13.17192666,-6.927503853,0.972903613,-3.799510664,-3.358033853,53.51524874
1.40E+12,-0.314676,6.947536,1.003437,-173.9586755,-70.39567624,50.04009135,8.444025077,-5.086667193,0.036915633,-173.4688341,-70.17351587,-101.0061146,13.1311261,-6.886440992,0.966110734,-3.758710099,-3.316970992,51.08868177
1.40E+12,-0.296616,6.896197,0.984701,-173.7623189,-69.54884117,48.16291073,8.401258647,-5.045984488,0.018111443,-173.277794,-69.32217004,-102.8679601,13.08835967,-6.845758287,0.947306544,-3.715943669,-3.276288287,49.22683623
1.40E+12,-0.275815,6.843939,0.954416,-173.0545716,-69.04871305,45.3089347,8.354480024,-5.0060083,-0.012886214,-172.5532588,-68.82354846,-105.7201554,13.04158105,-6.805782099,0.916308887,-3.669165046,-3.236312099,46.37464103
1.40E+12,-0.251872,6.791538,0.9241,-172.4062678,-69.01927337,42.45483534,8.303859285,-4.968167317,-0.044450785,-171.8676303,-68.79885859,-108.5830639,12.99096031,-6.767941116,0.884744316,-3.618544307,-3.198471116,43.51173246
1.40E+12,-0.225074,6.738154,0.902068,-173.0588466,-69.04159523,41.31329845,8.250843405,-4.932351439,-0.068202477,-172.4556363,-68.83200834,-109.7577454,12.93794443,-6.732125238,0.860992624,-3.565528427,-3.162655238,42.33705094
1.40E+12,-0.19589,6.684278,0.890865,-174.726,-68.85694157,41.68230198,8.196330588,-4.897432366,-0.081208258,-174.0821646,-68.66095008,-109.396899,12.88343161,-6.697206165,0.847986843,-3.51101561,-3.127736165,42.69789738
1.40E+12,-0.16514,6.630579,0.890545,-175.508734,-68.58469411,41.71421446,8.141422004,-4.865820705,-0.083440295,-174.8314104,-68.39459965,-109.3627527,12.82852303,-6.665594504,0.845754806,-3.456107026,-3.096124504,42.73204364
1.40E+12,-0.131624,6.580043,0.900131,-175.766974,-68.37659753,41.6487744,8.086206099,-4.839303621,-0.074562021,-175.0653562,-68.18148899,-109.4278439,12.77330712,-6.63907742,0.85463308,-3.400891121,-3.06960742,42.66695246
1.40E+12,-0.094243,6.532438,0.916963,-176.1163152,-68.30963521,41.94274446,8.030883865,-4.819057834,-0.056545157,-175.4065465,-68.10305439,-109.1289636,12.71798489,-6.618831633,0.872649944,-3.345568887,-3.049361633,42.96583281
1.40E+12,-0.055281,6.488355,0.935364,-176.8139078,-68.69385674,42.7657649,7.974622807,-4.801248329,-0.037538056,-176.0775999,-68.47759863,-108.3307153,12.66172383,-6.601022128,0.891657044,-3.289307829,-3.031552128,43.7640811
1.40E+12,-0.014683,6.446605,0.950936,-176.4228848,-70.15305455,42.667921,7.9177019,-4.783096273,-0.021893179,-175.6691798,-69.93933592,-108.4539639,12.60480292,-6.582870072,0.907301922,-3.232386922,-3.013400072,43.64083249
1.40E+12,0.026102,6.404476,0.960159,-176.6342381,-71.6679239,43.16287898,7.859969786,-4.766207492,-0.012204261,-175.8528792,-71.44554061,-107.9930392,12.54707081,-6.565981291,0.916990839,-3.174654808,-2.996511291,44.10175723
1.40E+12,0.06552,6.360736,0.961734,-177.5562595,-72.47112164,44.33340104,7.801805653,-4.745097293,-0.010687985,-176.7538305,-72.24160921,-106.8539949,12.48890667,-6.544871091,0.918507116,-3.116490675,-2.975401092,45.24080143
1.40E+12,0.10118,6.314093,0.955815,-176.7328871,-72.89598577,43.84573084,7.745745289,-4.719636565,-0.016726916,-175.9579024,-72.65167454,-107.3173683,12.43284631,-6.519410364,0.912468185,-3.060430311,-2.949940364,44.77742808
1.40E+12,0.133481,6.263616,0.94312,-175.0539283,-73.08462408,42.48809683,7.6910702,-4.689766396,-0.030107972,-174.3190852,-72.84301614,-108.6385748,12.37817122,-6.489540195,0.899087129,-3.005755222,-2.920070195,43.45622154
1.40E+12,0.162348,6.208583,0.930511,-173.0352232,-72.98996363,40.75888909,7.638396935,-4.653743764,-0.041847111,-172.4015228,-72.73528058,-110.2802414,12.32549796,-6.453517563,0.88734799,-2.953081957,-2.884047563,41.814555
1.40E+12,0.18913,6.148711,0.922578,-172.5332691,-72.29843431,40.36246083,7.583277018,-4.614990406,-0.049990223,-171.8823802,-72.04215632,-110.6834809,12.27037804,-6.414764205,0.879204878,-2.89796204,-2.845294205,41.41131551
1.40E+12,0.214758,6.084368,0.918402,-171.5951567,-71.24130664,39.46017131,7.528846651,-4.571620909,-0.054860365,-170.982984,-70.99537472,-111.5457537,12.21594767,-6.371394708,0.874334736,-2.843531673,-2.801924708,40.54904264
1.40E+12,0.24098,6.017524,0.911442,-170.9939488,-69.99267113,38.89607805,7.475230658,-4.524003574,-0.061504265,-170.4479311,-69.74363156,-112.0610532,12.16233168,-6.323777373,0.867690836,-2.78991568,-2.754307373,40.03374315
1.40E+12,0.269614,5.9492,0.900447,-171.3089978,-69.43098588,39.14853752,7.420731964,-4.477066328,-0.072648264,-170.8003533,-69.19150657,-111.7960649,12.10783299,-6.276840127,0.856546837,-2.735416986,-2.707370127,40.29873151
1.40E+12,0.300865,5.880784,0.885939,-171.1836471,-69.45685849,38.97658507,7.36430243,-4.429854396,-0.087405195,-170.7138855,-69.22383456,-111.9583012,12.05140345,-6.229628195,0.841789906,-2.678987452,-2.660158195,40.13649517
1.40E+12,0.335318,5.811788,0.867182,-170.3696964,-69.39009022,37.79111677,7.304223436,-4.38406117,-0.106581151,-169.9430679,-69.16356052,-113.112216,11.99132446,-6.183834969,0.82261395,-2.618908458,-2.614364969,38.98258039
1.40E+12,0.372702,5.741527,0.845444,-168.1745385,-68.71029411,35.3579955,7.236348118,-4.339279856,-0.129492499,-167.7633043,-68.48876372,-115.5174653,11.92344914,-6.139053655,0.799702602,-2.55103314,-2.569583655,36.57733108
1.40E+12,0.415561,5.669156,0.829679,-167.8876488,-68.25396601,34.79994741,7.166174228,-4.293176315,-0.146185425,-167.4933282,-68.04867827,-116.0642496,11.85327525,-6.092950114,0.783009675,-2.48085925,-2.523480114,36.03054675
1.40E+12,0.463762,5.594058,0.823713,-170.6926646,-68.34266443,37.17584428,7.090662853,-4.246395117,-0.153528173,-170.2892984,-68.16261727,-113.7098171,11.77776387,-6.046168916,0.775666928,-2.405347875,-2.476698916,38.38497923
1.40E+12,0.516489,5.518142,0.823859,-173.7312342,-68.48236413,39.77127618,7.012098418,-4.202813595,-0.153838462,-173.3146709,-68.32374389,-111.1378003,11.69919944,-6.002587394,0.775356639,-2.32678344,-2.433117394,40.95699607
1.40E+12,0.572086,5.44298,0.821922,-176.5503343,-68.5344899,42.23712877,6.930582999,-4.16183133,-0.15606456,-176.1278666,-68.39060746,-108.6790192,11.61768402,-5.961605129,0.773130541,-2.245268021,-2.392135129,43.41577722
1.40E+12,0.629041,5.370169,0.815061,-178.0108143,-68.40637422,43.46477381,6.850897772,-4.125652002,-0.163486103,-177.5754091,-68.26426733,-107.4839773,11.53799879,-5.925425801,0.765708998,-2.165582794,-2.355955801,44.61081903
1.40E+12,0.687232,5.300772,0.805283,179.8965838,-68.29579906,45.32481758,6.771635395,-4.092604569,-0.173499655,-179.6516044,-68.16569628,-105.6540149,11.45873642,-5.892378368,0.755695446,-2.086320417,-2.322908368,46.44078148
1.40E+12,0.745889,5.235614,0.793629,177.253644,-68.33226397,47.74133694,6.694012625,-4.064086855,-0.184893108,177.7441258,-68.20834753,-103.2770832,11.38111365,-5.863860654,0.744301993,-2.008697647,-2.294390654,48.81771317
1.40E+12,0.80328,5.175679,0.779227,176.0141608,-68.48828423,48.86737535,6.619079946,-4.038438153,-0.198836062,176.5140886,-68.36068488,-102.1496126,11.30618097,-5.838211952,0.730359039,-1.933764968,-2.268741952,49.94518382
1.40E+12,0.858949,5.121128,0.762362,173.809212,-69.05564682,50.91812873,6.546801859,-4.017043498,-0.215336119,174.3405606,-68.92705143,-100.1143282,11.23390288,-5.816817297,0.713858982,-1.861486881,-2.247347297,51.98046822
1.40E+12,0.911314,5.07224,0.74295,173.6158413,-69.88002059,51.08702177,6.479702721,-4.000568739,-0.234114655,174.181707,-69.73076555,-99.95631917,11.16680374,-5.800342538,0.695080446,-1.794387743,-2.230872538,52.13847721
1.40E+12,0.959212,5.027479,0.719603,176.197445,-70.63367767,48.67088174,6.415796778,-3.985637869,-0.256601871,176.8091244,-70.46170338,-102.3859277,11.1028978,-5.785411668,0.67259323,-1.7304818,-2.215941668,49.70886871
1.40E+12,1.003417,4.984475,0.692702,177.6873129,-71.43853704,47.28914344,6.354532245,-3.969376142,-0.282415612,178.3335519,-71.25619812,-103.7727989,11.04163327,-5.769149941,0.646779489,-1.669217267,-2.199679941,48.32199745
1.40E+12,1.043377,4.941775,0.661874,178.50995,-71.89056077,46.54512734,6.300139091,-3.951018499,-0.313362975,179.1980916,-71.70783174,-104.5542562,10.98724011,-5.750792298,0.615832126,-1.614824113,-2.181322298,47.5405402
1.40E+12,1.078068,4.898662,0.63285,178.7485409,-71.62275561,46.34898548,6.24606028,-3.931862792,-0.342317403,179.4670224,-71.42606579,-104.7520437,10.9331613,-5.731636591,0.586877698,-1.560745302,-2.162166591,47.3427527
1.40E+12,1.108938,4.855607,0.609013,178.4480701,-70.69078386,46.65281761,6.198490735,-3.909781729,-0.366777474,179.1533266,-70.49122331,-104.4275743,10.88559176,-5.709555528,0.562417627,-1.513175757,-2.140085528,47.66722213
1.40E+12,1.137697,4.814279,0.592581,177.6744393,-69.93605286,47.36708125,6.150206095,-3.889225291,-0.383703632,178.3984023,-69.73073546,-103.7119585,10.83730712,-5.68899909,0.545491469,-1.464891117,-2.11952909,48.38283785
1.40E+12,1.164269,4.774664,0.580035,177.779596,-70.03419278,47.20977362,6.107623756,-3.869628515,-0.396675486,178.5138178,-69.82450318,-103.8686773,10.79472478,-5.669402314,0.532519615,-1.422308778,-2.099932314,48.22611911
1.40E+12,1.188573,4.736895,0.564095,177.4561046,-70.4633881,47.37246505,6.068480969,-3.849081824,-0.412731149,178.2045604,-70.25810716,-103.7125744,10.75558199,-5.648855622,0.516463952,-1.383165991,-2.079385623,48.38222202
1.40E+12,1.209852,4.701322,0.542118,177.2153377,-70.73878144,47.42658825,6.034123332,-3.829305362,-0.435242914,177.9626128,-70.54137574,-103.6653385,10.72122435,-5.629079161,0.493952187,-1.348808354,-2.059609161,48.42945785
1.40E+12,1.227318,4.667115,0.514679,177.5447241,-70.56256222,46.9459565,6.003597966,-3.807584466,-0.462117003,178.2880084,-70.36596298,-104.1395573,10.69069899,-5.607358265,0.467078098,-1.318282988,-2.037888265,47.95523906
1.40E+12,1.241697,4.634045,0.482022,177.3411393,-69.59192779,46.94013728,5.975191268,-3.786657483,-0.495619472,178.0545285,-69.40639396,-104.1133457,10.66229229,-5.586431282,0.433575629,-1.28987629,-2.016961282,47.9814507
1.40E+12,1.254123,4.603385,0.445943,177.2672949,-68.60178068,46.81510685,5.949348767,-3.76419963,-0.531366444,177.964914,-68.42539275,-104.2163076,10.63644979,-5.563973429,0.397828657,-1.264033789,-1.994503429,47.87848878
1.40E+12,1.265881,4.576259,0.407522,177.2826063,-68.10352772,46.72811816,5.927509315,-3.745164518,-0.569644206,177.9738413,-67.93475761,-104.2994415,10.61461034,-5.544938317,0.359550895,-1.242194337,-1.975468317,47.79535486
1.40E+12,1.277954,4.55393,0.369266,177.053997,-67.25202888,46.84219974,5.907670642,-3.730451923,-0.60775434,177.747079,-67.09549294,-104.1880272,10.59477166,-5.530225722,0.321440761,-1.222355664,-1.960755722,47.90676917
1.40E+12,1.291121,4.537352,0.336039,176.9913982,-65.6503591,46.8115272,5.889630457,-3.721201024,-0.64082828,177.6393105,-65.50622653,-104.1688423,10.57673148,-5.520974823,0.288366821,-1.204315479,-1.951504823,47.92595406
1.40E+12,1.306629,4.528641,0.311829,176.8449906,-65.2279345,46.9600214,5.873220254,-3.720062633,-0.664170949,177.5008286,-65.09156298,-104.0169837,10.56032128,-5.519836432,0.265024151,-1.187905276,-1.950366432,48.07781264
1.40E+12,1.325134,4.5284,0.288663,176.243154,-66.54406944,47.5865186,5.857736335,-3.727222324,-0.68615637,176.9668081,-66.40942625,-103.4491604,10.54483736,-5.526996123,0.243038731,-1.172421357,-1.957526123,48.64563597
1.40E+12,1.344998,4.534768,0.261184,174.6364663,-68.49704135,49.20637619,5.844404225,-3.741932848,-0.713705608,175.4215846,-68.37121995,-101.8891188,10.53150525,-5.541706647,0.215489493,-1.159089247,-1.972236647,50.20567759
1.40E+12,1.36288,4.545553,0.228117,171.468996,-69.92297896,52.28924117,5.834763401,-3.759589565,-0.747141188,172.3228694,-69.81358438,-98.8730498,10.52186442,-5.559363364,0.182053913,-1.149448423,-1.989893364,53.22174658
1.40E+12,1.375979,4.559438,0.189464,168.6198755,-70.61331951,55.04874884,5.831065864,-3.777548565,-0.785251343,169.5366253,-70.51224931,-96.1663066,10.51816689,-5.577322364,0.143943758,-1.145750886,-2.007852364,55.92848978
1.40E+12,1.383196,4.577031,0.145645,170.2353388,-71.00725899,53.59593397,5.83318489,-3.795963777,-0.828865661,171.169704,-70.89553225,-97.62854285,10.52028591,-5.595737576,0.10032944,-1.147869912,-2.026267576,54.46625353
1.40E+12,1.384966,4.597542,0.098276,172.7730265,-71.3883265,51.2293022,5.841977072,-3.814091876,-0.875084815,173.7184798,-71.26441114,-100.0159474,10.52907809,-5.613865674,0.054110286,-1.156662094,-2.044395675,52.07884902
1.40E+12,1.38171,4.619754,0.049978,174.8488078,-71.72581599,49.27349833,5.855916841,-3.83254165,-0.922989376,175.7655212,-71.57948705,-101.9553902,10.54301786,-5.632315449,0.006205725,-1.170601863,-2.062845449,50.13940616
1.40E+12,1.37268,4.640818,0.007536,176.0916775,-71.77438786,48.10476186,5.873834089,-3.845816763,-0.964652206,177.0306594,-71.61986009,-103.1425218,10.56093511,-5.645590562,-0.035457105,-1.188519111,-2.076120562,48.95227459
1.40E+12,1.359408,4.661036,-0.027299,176.2577889,-71.83011752,47.97232608,5.89450105,-3.857808811,-0.99948224,177.1677356,-71.66498964,-103.2486695,10.58160207,-5.65758261,-0.070287139,-1.209186072,-2.08811261,48.84612692
1.40E+12,1.342904,4.681153,-0.054449,176.8178722,-71.6552764,47.46991898,5.918580026,-3.86559776,-1.025823371,177.7278412,-71.49064146,-103.7397894,10.60568105,-5.665371558,-0.09662827,-1.233265048,-2.095901559,48.35500702
1.40E+12,1.322113,4.700135,-0.074206,178.2860021,-71.32153957,46.15039632,5.945829632,-3.872514338,-1.044990279,179.1276089,-71.14293202,-104.9853158,10.63293065,-5.672288137,-0.115795178,-1.260514654,-2.102818137,47.10948053
1.40E+12,1.298472,4.718137,-0.086324,178.9031405,-71.54105232,45.65210197,5.974861409,-3.876608404,-1.056588648,179.7860164,-71.36031184,-105.5256193,10.66196243,-5.676382203,-0.127393547,-1.289546431,-2.106912203,46.56917711
1.40E+12,1.272296,4.734813,-0.091882,-177.3153563,-71.79214446,42.15037374,6.004646197,-3.878012551,-1.061130562,-176.4355956,-71.60316393,-109.0088395,10.69174722,-5.67778635,-0.131935461,-1.319331219,-2.10831635,43.08595692
1.40E+12,1.245067,4.748079,-0.089824,-175.5358709,-72.01676872,40.55231615,6.034104617,-3.877572921,-1.058265927,-174.6678857,-71.8141755,-110.6027191,10.72120564,-5.67734672,-0.129070826,-1.348789639,-2.10787672,41.4920773
1.40E+12,1.217356,4.757312,-0.080226,-175.2445138,-72.11507757,40.37701118,6.061380547,-3.872742712,-1.048033605,-174.334589,-71.90950602,-110.8100147,10.74848157,-5.672516511,-0.118838504,-1.376065569,-2.103046511,41.28478165
1.40E+12,1.188992,4.762264,-0.064653,-175.8593745,-72.24763723,41.00670367,6.089057166,-3.864796455,-1.034352229,-175.0024941,-72.04357627,-110.1444009,10.77615819,-5.664570254,-0.105157128,-1.403742188,-2.095100254,41.95039545
1.40E+12,1.15935,4.763026,-0.051334,-179.0245871,-71.95530154,43.96684575,6.11539401,-3.85263399,-1.023944834,-178.1492679,-71.75849235,-107.1994769,10.80249503,-5.652407789,-0.094749733,-1.430079032,-2.082937789,44.89531943
1.40E+12,1.127513,4.760899,-0.044103,177.4985648,-71.59761494,47.15109396,6.142518271,-3.835843152,-1.017997721,178.388298,-71.41775205,-104.0292296,10.82961929,-5.635616951,-0.08880262,-1.457203293,-2.066146951,48.0655668
1.40E+12,1.093414,4.758321,-0.042711,175.7850743,-70.93239265,48.62091245,6.171771186,-3.817698946,-1.017870727,176.6590578,-70.75724115,-102.5403289,10.85887221,-5.617472745,-0.088675626,-1.486456208,-2.048002745,49.5544675
1.40E+12,1.056574,4.756614,-0.047993,175.6838143,-69.73271781,48.57603629,6.2032341,-3.799352665,-1.024342932,176.5381738,-69.56023387,-102.5610662,10.89033512,-5.599126464,-0.095147831,-1.517919122,-2.029656464,49.5337302
1.40E+12,1.017972,4.757263,-0.057428,178.4108079,-69.04965356,45.89507859,6.23729727,-3.782937953,-1.03328591,179.2154485,-68.86247978,-105.1990937,10.92439829,-5.582711752,-0.104090809,-1.551982292,-2.013241752,46.89570266
1.40E+12,0.980046,4.760094,-0.070038,-175.863323,-69.05910381,40.39069094,6.272962059,-3.767725651,-1.045825251,-175.045788,-68.86219093,-110.7248171,10.96006308,-5.567499449,-0.11663015,-1.587647081,-1.99802945,41.36997925
1.40E+12,0.945786,4.7631,-0.085996,-172.2098709,-69.29794471,36.83693782,6.305271159,-3.755023913,-1.06127026,-171.3735633,-69.09473612,-114.3171623,10.99237218,-5.554797712,-0.132075159,-1.619956181,-1.985327712,37.77763408
1.40E+12,0.915271,4.764147,-0.107457,-172.3596672,-68.70877372,36.91697539,6.332983116,-3.742869187,-1.082560961,-171.5187265,-68.51436871,-114.255532,11.02008414,-5.542642986,-0.15336586,-1.647668138,-1.973172986,37.83926442
1.40E+12,0.889207,4.763559,-0.131404,-171.7444344,-67.80241757,36.28098948,6.354970966,-3.730266547,-1.106947529,-170.8976692,-67.6183598,-114.8919115,11.04207199,-5.530040346,-0.177752428,-1.669655988,-1.960570346,37.20288489
1.40E+12,0.869237,4.761972,-0.150458,-169.476567,-67.0418265,34.11468532,6.372259567,-3.718328813,-1.126633724,-168.6241485,-66.87507998,-117.0619261,11.05936059,-5.518102612,-0.197438623,-1.686944589,-1.948632612,35.03287031
1.40E+12,0.857907,4.759168,-0.162693,-170.5510922,-66.69127247,35.02077927,6.381143814,-3.709214114,-1.139819236,-169.6584713,-66.55389257,-116.1962796,11.06824484,-5.508987913,-0.210624135,-1.695828836,-1.939517913,35.89851683
1.40E+12,0.854814,4.755573,-0.175203,-176.9917359,-66.77098065,40.9907922,6.381215028,-3.703868097,-1.154248976,-176.0492859,-66.67046921,-110.2539841,11.06831605,-5.503641896,-0.225053875,-1.69590005,-1.934171896,41.84081224
1.40E+12,0.855792,4.754274,-0.195073,178.0595712,-66.14274389,45.57269789,6.379522058,-3.703407494,-1.175606903,179.0062319,-66.06013146,-105.6709372,11.06662308,-5.503181293,-0.246411803,-1.69420708,-1.933711293,46.42385915
1.40E+12,0.859885,4.75903,-0.221243,175.5479948,-65.26612716,47.87237873,6.378739744,-3.707504184,-1.203154709,176.4893827,-65.201301,-103.3450317,11.06584077,-5.507277983,-0.273959608,-1.693424766,-1.937807983,48.74976471
1.40E+12,0.866695,4.771908,-0.251371,174.7146085,-64.77215141,48.65680551,6.378916487,-3.719532871,-1.233699807,175.6686019,-64.71444877,-102.5630396,11.06601751,-5.51930667,-0.304504706,-1.693601509,-1.94983667,49.53175682
1.40E+12,0.877559,4.794472,-0.282981,173.1886319,-64.58613938,50.12032176,6.379768302,-3.742507316,-1.264973876,174.1701239,-64.54089041,-101.1284165,11.06686932,-5.542281115,-0.335778775,-1.694453324,-1.972811115,50.9663799
1.40E+12,0.89097,4.827412,-0.309987,169.8303978,-65.02961496,53.41494632,6.383556759,-3.776203238,-1.290728373,170.8371603,-65.006899,-97.86297472,11.07065778,-5.575977037,-0.361533272,-1.698241781,-2.006507037,54.23182166
1.40E+12,0.904603,4.87365,-0.330292,166.803483,-65.86222762,56.50969669,6.392950026,-3.820845847,-1.309111939,167.8734449,-65.85020811,-94.84358696,11.08005105,-5.620619646,-0.379916838,-1.707635048,-2.051149646,57.25120942
1.40E+12,0.915406,4.932161,-0.342573,163.4221401,-67.2136994,60.02196981,6.410400558,-3.873283365,-1.319402066,164.5487481,-67.22080164,-91.39182868,11.09750158,-5.673057164,-0.390206965,-1.72508558,-2.103587164,60.7029677
1.40E+12,0.919213,5.000101,-0.349313,163.7544212,-68.27625177,60.07807582,6.43765381,-3.932984802,-1.323382265,164.9748395,-68.25592922,-91.44593805,11.12475483,-5.732758601,-0.394187164,-1.752338832,-2.163288601,60.64885833
1.40E+12,0.916806,5.0747,-0.34931,166.5567584,-69.54989713,57.84701567,6.474137576,-3.998566031,-1.320976274,167.8763756,-69.47319481,-93.78680118,11.1612386,-5.79833983,-0.391781173,-1.788822598,-2.22886983,58.3079952
1.40E+12,0.908222,5.150427,-0.351376,169.3323036,-70.64575523,55.65705089,6.518236834,-4.064596684,-1.323661454,170.7043786,-70.52702328,-96.02688958,11.20533786,-5.864370483,-0.394466353,-1.832921856,-2.294900483,56.0679068
1.40E+12,0.894104,5.226275,-0.369538,171.1525147,-71.19468014,54.36410745,6.56610931,-4.128495848,-1.343040494,172.5564336,-71.03984207,-97.32122111,11.25321033,-5.928269647,-0.413845393,-1.880794332,-2.358799647,54.77357527
1.40E+12,0.874962,5.301826,-0.398866,172.5003149,-71.55718866,53.54418131,6.619503336,-4.189962515,-1.373547599,173.9277614,-71.38102125,-98.15061162,11.30660436,-5.989736314,-0.444352498,-1.934188358,-2.420266314,53.94418476
1.40E+12,0.85118,5.378202,-0.429543,175.9867311,-71.90671614,50.78426057,6.676366714,-4.248813514,-1.405389352,177.4265423,-71.69828993,-100.9012431,11.36346774,-6.048587313,-0.476194251,-1.991051736,-2.479117313,51.19355324
1.40E+12,0.823312,5.453947,-0.455446,178.7452735,-71.92171226,48.67194147,6.736239135,-4.304936529,-1.43220472,-179.789319,-71.68973381,-103.0144212,11.42334016,-6.104710328,-0.503009619,-2.050924157,-2.535240328,49.08037516
1.40E+12,0.792608,5.527388,-0.473936,176.5125035,-71.42051956,51.182353,6.798668773,-4.356045849,-1.451187589,177.9821603,-71.20553147,-100.4857877,11.4857698,-6.155819648,-0.521992488,-2.113353795,-2.586349648,51.60900864
1.40E+12,0.759627,5.601041,-0.485196,176.7881899,-71.31428985,51.3350693,6.862475212,-4.406068835,-1.46277169,178.2706282,-71.09888315,-100.3263197,11.54957623,-6.205842634,-0.533576589,-2.177160234,-2.636372634,51.76847666
1.40E+12,0.724473,5.674758,-0.491218,177.6343136,-70.4897473,50.84739607,6.928337748,-4.454554812,-1.468771492,179.070524,-70.26817337,-100.7513665,11.61543877,-6.254328611,-0.539576391,-2.24302277,-2.684858611,51.34342986
1.40E+12,0.686506,5.746399,-0.489271,178.1749511,-69.39748887,50.5751356,6.995289424,-4.500336845,-1.467412039,179.5641136,-69.17028323,-100.9655456,11.68239045,-6.300110644,-0.538216938,-2.309974446,-2.730640644,51.12925081
1.40E+12,0.648143,5.818257,-0.480414,179.7931774,-68.92910882,49.23500489,7.062874237,-4.546506825,-1.459280053,-178.820196,-68.68649813,-102.3047112,11.74997526,-6.346280624,-0.530084952,-2.377559259,-2.776810624,49.79008514
1.40E+12,0.611577,5.890703,-0.467839,-176.8377031,-69.77602366,46.15912807,7.128717074,-4.59437159,-1.446574818,-175.4027287,-69.49967067,-105.4412546,11.8158181,-6.394145389,-0.517379717,-2.443402096,-2.824675389,46.65354177
1.40E+12,0.578177,5.962908,-0.454985,-177.0658595,-70.14730443,46.40105452,7.192128448,-4.64235409,-1.433715733,-175.5983811,-69.86662549,-105.2388425,11.87922947,-6.442127888,-0.504520632,-2.50681347,-2.872657889,46.85595386
1.40E+12,0.546306,6.032004,-0.44252,178.9559165,-69.88358583,50.01748693,7.253380501,-4.687138883,-1.421358278,-179.5553212,-69.63196494,-101.6558506,11.94048152,-6.486912682,-0.492163177,-2.568065523,-2.917442682,50.43894578
1.40E+12,0.512642,6.099065,-0.428006,175.3213338,-69.57149121,53.28079843,7.316528094,-4.729671995,-1.407861684,176.8033371,-69.34717273,-98.40888584,12.00362912,-6.529445794,-0.478666583,-2.631213116,-2.959975794,53.68591054
1.40E+12,0.47705,6.167784,-0.412819,173.8389095,-69.66909973,54.45842738,7.381898842,-4.773899137,-1.393860859,175.3284918,-69.45017342,-97.26244379,12.06899986,-6.573672935,-0.464665758,-2.696583864,-3.004202936,54.83235259
1.40E+12,0.439501,6.239204,-0.395797,173.592237,-70.35910326,54.47019097,7.449429797,-4.820838508,-1.377126397,175.1383353,-70.12680084,-97.3321697,12.13653082,-6.620612307,-0.447931296,-2.764114819,-3.051142307,54.76262668
1.40E+12,0.398684,6.312254,-0.377934,179.4263279,-71.16457731,48.80807376,7.518796682,-4.865323418,-1.357733726,-179.048562,-70.88213804,-102.9815044,12.2058977,-6.665097217,-0.428538625,-2.833481704,-3.095627217,49.11329203
1.40E+12,0.356517,6.383473,-0.362931,-175.4898167,-71.16874366,43.82662722,7.588349036,-4.910383849,-1.341217426,-174.0471784,-70.83445085,-107.894207,12.27545006,-6.710157648,-0.412022325,-2.903034058,-3.140687648,44.20058938
1.40E+12,0.315072,6.451,-0.353739,-174.9405903,-71.2062475,43.22045572,7.655517654,-4.951441526,-1.330652376,-173.5392057,-70.8620636,-108.4656562,12.34261868,-6.751215325,-0.401457275,-2.970202676,-3.181745325,43.62914023
1.40E+12,0.274568,6.51438,-0.349813,-177.3497262,-71.56168331,45.43929263,7.719901806,-4.989352758,-1.325385774,-175.9135876,-71.2222898,-106.2821806,12.40700283,-6.789126557,-0.396190673,-3.034586828,-3.219656557,45.81261577
1.40E+12,0.233828,6.575,-0.351992,-176.8707916,-71.79432196,44.99169127,7.78306592,-5.023251133,-1.327029728,-175.4566342,-71.45073584,-106.7102731,12.47016694,-6.823024932,-0.397834627,-3.097750942,-3.253554932,45.38452332
1.40E+12,0.192601,6.631991,-0.358708,-174.4860516,-71.79345048,42.85885796,7.845680927,-5.053244872,-1.332611784,-173.1222651,-71.44036492,-108.7981308,12.53278195,-6.853018671,-0.403416683,-3.160365949,-3.283548671,43.29666563
1.40E+12,0.151562,6.684091,-0.36263,-173.3801471,-71.33743054,42.00928265,7.904733256,-5.077993995,-1.335087882,-172.0774695,-70.97359411,-109.5903366,12.59183428,-6.877767794,-0.405892781,-3.219418278,-3.308297794,42.50445982
1.40E+12,0.111047,6.72956,-0.358332,-175.4894371,-70.64142972,44.18443951,7.962121733,-5.098271422,-1.328872618,-174.2270806,-70.28184524,-107.3752852,12.64922276,-6.898045221,-0.399677517,-3.276806755,-3.328575221,44.7195112
